epoch,lr-Adam,step,test_loss,train_loss,val_loss
,0.0005,4499,,,
,0.0005,4549,,,
,0.0005,4599,,,
,0.0005,4649,,,
,0.0005,4699,,,
,0.0005,4749,,,
,0.0005,4799,,,
,0.0005,4849,,,
,0.0005,4899,,,
,0.0005,4949,,,
,0.0005,4999,,,
3,,4999,,,68.38323974609375
3,,4999,,40.39478302001953,
,0.0005,5049,,,
,0.0005,5099,,,
,0.0005,5149,,,
,0.0005,5199,,,
,0.0005,5249,,,
,0.0005,5299,,,
,0.0005,5349,,,
,0.0005,5399,,,
,0.0005,5449,,,
,0.0005,5499,,,
,0.0005,5549,,,
,0.0005,5599,,,
,0.0005,5649,,,
,0.0005,5699,,,
,0.0005,5749,,,
,0.0005,5799,,,
,0.0005,5849,,,
,0.0005,5899,,,
,0.0005,5949,,,
,0.0005,5999,,,
,0.0005,6049,,,
,0.0005,6099,,,
,0.0005,6149,,,
,0.0005,6199,,,
,0.0005,6249,,,
4,,6249,,,68.82450103759766
4,,6249,,38.45252990722656,
,0.0005,6299,,,
,0.0005,6349,,,
,0.0005,6399,,,
,0.0005,6449,,,
,0.0005,6499,,,
,0.0005,6549,,,
,0.0005,6599,,,
,0.0005,6649,,,
,0.0005,6699,,,
,0.0005,6749,,,
,0.0005,6799,,,
,0.0005,6849,,,
,0.0005,6899,,,
,0.0005,6949,,,
,0.0005,6999,,,
,0.0005,7049,,,
,0.0005,7099,,,
,0.0005,7149,,,
,0.0005,7199,,,
,0.0005,7249,,,
,0.0005,7299,,,
,0.0005,7349,,,
,0.0005,7399,,,
,0.0005,7449,,,
,0.0005,7499,,,
5,,7499,,,62.35257339477539
5,,7499,,37.096736907958984,
,0.0005,7549,,,
,0.0005,7599,,,
,0.0005,7649,,,
,0.0005,7699,,,
,0.0005,7749,,,
,0.0005,7799,,,
,0.0005,7849,,,
,0.0005,7899,,,
,0.0005,7949,,,
,0.0005,7999,,,
,0.0005,8049,,,
,0.0005,8099,,,
,0.0005,8149,,,
,0.0005,8199,,,
,0.0005,8249,,,
,0.0005,8299,,,
,0.0005,8349,,,
,0.0005,8399,,,
,0.0005,8449,,,
,0.0005,8499,,,
,0.0005,8549,,,
,0.0005,8599,,,
,0.0005,8649,,,
,0.0005,8699,,,
,0.0005,8749,,,
6,,8749,,,49.10535430908203
6,,8749,,36.34176254272461,
,0.0005,8799,,,
,0.0005,8849,,,
,0.0005,8899,,,
,0.0005,8949,,,
,0.0005,8999,,,
,0.0005,9049,,,
,0.0005,9099,,,
,0.0005,9149,,,
,0.0005,9199,,,
,0.0005,9249,,,
,0.0005,9299,,,
,0.0005,9349,,,
,0.0005,9399,,,
,0.0005,9449,,,
,0.0005,9499,,,
,0.0005,9549,,,
,0.0005,9599,,,
,0.0005,9649,,,
,0.0005,9699,,,
,0.0005,9749,,,
,0.0005,9799,,,
,0.0005,9849,,,
,0.0005,9899,,,
,0.0005,9949,,,
,0.0005,9999,,,
7,,9999,,,64.1917724609375
7,,9999,,35.556949615478516,
,0.0005,10049,,,
,0.0005,10099,,,
,0.0005,10149,,,
,0.0005,10199,,,
,0.0005,10249,,,
,0.0005,10299,,,
,0.0005,10349,,,
,0.0005,10399,,,
,0.0005,10449,,,
,0.0005,10499,,,
,0.0005,10549,,,
,0.0005,10599,,,
,0.0005,10649,,,
,0.0005,10699,,,
,0.0005,10749,,,
,0.0005,10799,,,
,0.0005,10849,,,
,0.0005,10899,,,
,0.0005,10949,,,
,0.0005,10999,,,
,0.0005,11049,,,
,0.0005,11099,,,
,0.0005,11149,,,
,0.0005,11199,,,
,0.0005,11249,,,
8,,11249,,,50.72783279418945
8,,11249,,35.07060241699219,
,0.0005,11299,,,
,0.0005,11349,,,
,0.0005,11399,,,
,0.0005,11449,,,
,0.0005,11499,,,
,0.0005,11549,,,
,0.0005,11599,,,
,0.0005,11649,,,
,0.0005,11699,,,
,0.0005,11749,,,
,0.0005,11799,,,
,0.0005,11849,,,
,0.0005,11899,,,
,0.0005,11949,,,
,0.0005,11999,,,
,0.0005,12049,,,
,0.0005,12099,,,
,0.0005,12149,,,
,0.0005,12199,,,
,0.0005,12249,,,
,0.0005,12299,,,
,0.0005,12349,,,
,0.0005,12399,,,
,0.0005,12449,,,
,0.0005,12499,,,
9,,12499,,,52.24540710449219
9,,12499,,34.42441177368164,
,0.0005,12549,,,
,0.0005,12599,,,
,0.0005,12649,,,
,0.0005,12699,,,
,0.0005,12749,,,
,0.0005,12799,,,
,0.0005,12849,,,
,0.0005,12899,,,
,0.0005,12949,,,
,0.0005,12999,,,
,0.0005,13049,,,
,0.0005,13099,,,
,0.0005,13149,,,
,0.0005,13199,,,
,0.0005,13249,,,
,0.0005,13299,,,
,0.0005,13349,,,
,0.0005,13399,,,
,0.0005,13449,,,
,0.0005,13499,,,
,0.0005,13549,,,
,0.0005,13599,,,
,0.0005,13649,,,
,0.0005,13699,,,
,0.0005,13749,,,
10,,13749,,,66.59318542480469
10,,13749,,34.01877212524414,
,0.0005,13799,,,
,0.0005,13849,,,
,0.0005,13899,,,
,0.0005,13949,,,
,0.0005,13999,,,
,0.0005,14049,,,
,0.0005,14099,,,
,0.0005,14149,,,
,0.0005,14199,,,
,0.0005,14249,,,
,0.0005,14299,,,
,0.0005,14349,,,
,0.0005,14399,,,
,0.0005,14449,,,
,0.0005,14499,,,
,0.0005,14549,,,
,0.0005,14599,,,
,0.0005,14649,,,
,0.0005,14699,,,
,0.0005,14749,,,
,0.0005,14799,,,
,0.0005,14849,,,
,0.0005,14899,,,
,0.0005,14949,,,
,0.0005,14999,,,
11,,14999,,,48.49711990356445
11,,14999,,33.593502044677734,
,0.0005,15049,,,
,0.0005,15099,,,
,0.0005,15149,,,
,0.0005,15199,,,
,0.0005,15249,,,
,0.0005,15299,,,
,0.0005,15349,,,
,0.0005,15399,,,
,0.0005,15449,,,
,0.0005,15499,,,
,0.0005,15549,,,
,0.0005,15599,,,
,0.0005,15649,,,
,0.0005,15699,,,
,0.0005,15749,,,
,0.0005,15799,,,
,0.0005,15849,,,
,0.0005,15899,,,
,0.0005,15949,,,
,0.0005,15999,,,
,0.0005,16049,,,
,0.0005,16099,,,
,0.0005,16149,,,
,0.0005,16199,,,
,0.0005,16249,,,
12,,16249,,,60.503536224365234
12,,16249,,33.340423583984375,
,0.0005,16299,,,
,0.0005,16349,,,
,0.0005,16399,,,
,0.0005,16449,,,
,0.0005,16499,,,
,0.0005,16549,,,
,0.0005,16599,,,
,0.0005,16649,,,
,0.0005,16699,,,
,0.0005,16749,,,
,0.0005,16799,,,
,0.0005,16849,,,
,0.0005,16899,,,
,0.0005,16949,,,
,0.0005,16999,,,
,0.0005,17049,,,
,0.0005,17099,,,
,0.0005,17149,,,
,0.0005,17199,,,
,0.0005,17249,,,
,0.0005,17299,,,
,0.0005,17349,,,
,0.0005,17399,,,
,0.0005,17449,,,
,0.0005,17499,,,
13,,17499,,,48.277793884277344
13,,17499,,32.79378890991211,
,0.0005,17549,,,
,0.0005,17599,,,
,0.0005,17649,,,
,0.0005,17699,,,
,0.0005,17749,,,
,0.0005,17799,,,
,0.0005,17849,,,
,0.0005,17899,,,
,0.0005,17949,,,
,0.0005,17999,,,
,0.0005,18049,,,
,0.0005,18099,,,
,0.0005,18149,,,
,0.0005,18199,,,
,0.0005,18249,,,
,0.0005,18299,,,
,0.0005,18349,,,
,0.0005,18399,,,
,0.0005,18449,,,
,0.0005,18499,,,
,0.0005,18549,,,
,0.0005,18599,,,
,0.0005,18649,,,
,0.0005,18699,,,
,0.0005,18749,,,
14,,18749,,,58.18716812133789
14,,18749,,32.79047775268555,
,0.0005,18799,,,
,0.0005,18849,,,
,0.0005,18899,,,
,0.0005,18949,,,
,0.0005,18999,,,
,0.0005,19049,,,
,0.0005,19099,,,
,0.0005,19149,,,
,0.0005,19199,,,
,0.0005,19249,,,
,0.0005,19299,,,
,0.0005,19349,,,
,0.0005,19399,,,
,0.0005,19449,,,
,0.0005,19499,,,
,0.0005,19549,,,
,0.0005,19599,,,
,0.0005,19649,,,
,0.0005,19699,,,
,0.0005,19749,,,
,0.0005,19799,,,
,0.0005,19849,,,
,0.0005,19899,,,
,0.0005,19949,,,
,0.0005,19999,,,
15,,19999,,,48.7122917175293
15,,19999,,32.194053649902344,
,0.0005,20049,,,
,0.0005,20099,,,
,0.0005,20149,,,
,0.0005,20199,,,
,0.0005,20249,,,
,0.0005,20299,,,
,0.0005,20349,,,
,0.0005,20399,,,
,0.0005,20449,,,
,0.0005,20499,,,
,0.0005,20549,,,
,0.0005,20599,,,
,0.0005,20649,,,
,0.0005,20699,,,
,0.0005,20749,,,
,0.0005,20799,,,
,0.0005,20849,,,
,0.0005,20899,,,
,0.0005,20949,,,
,0.0005,20999,,,
,0.0005,21049,,,
,0.0005,21099,,,
,0.0005,21149,,,
,0.0005,21199,,,
,0.0005,21249,,,
16,,21249,,,41.780670166015625
16,,21249,,32.21501922607422,
,0.0005,21299,,,
,0.0005,21349,,,
,0.0005,21399,,,
,0.0005,21449,,,
,0.0005,21499,,,
,0.0005,21549,,,
,0.0005,21599,,,
,0.0005,21649,,,
,0.0005,21699,,,
,0.0005,21749,,,
,0.0005,21799,,,
,0.0005,21849,,,
,0.0005,21899,,,
,0.0005,21949,,,
,0.0005,21999,,,
,0.0005,22049,,,
,0.0005,22099,,,
,0.0005,22149,,,
,0.0005,22199,,,
,0.0005,22249,,,
,0.0005,22299,,,
,0.0005,22349,,,
,0.0005,22399,,,
,0.0005,22449,,,
,0.0005,22499,,,
17,,22499,,,58.69796371459961
17,,22499,,32.06450271606445,
,0.0005,22549,,,
,0.0005,22599,,,
,0.0005,22649,,,
,0.0005,22699,,,
,0.0005,22749,,,
,0.0005,22799,,,
,0.0005,22849,,,
,0.0005,22899,,,
,0.0005,22949,,,
,0.0005,22999,,,
,0.0005,23049,,,
,0.0005,23099,,,
,0.0005,23149,,,
,0.0005,23199,,,
,0.0005,23249,,,
,0.0005,23299,,,
,0.0005,23349,,,
,0.0005,23399,,,
,0.0005,23449,,,
,0.0005,23499,,,
,0.0005,23549,,,
,0.0005,23599,,,
,0.0005,23649,,,
,0.0005,23699,,,
,0.0005,23749,,,
18,,23749,,,55.863895416259766
18,,23749,,31.788562774658203,
,0.0005,23799,,,
,0.0005,23849,,,
,0.0005,23899,,,
,0.0005,23949,,,
,0.0005,23999,,,
,0.0005,24049,,,
,0.0005,24099,,,
,0.0005,24149,,,
,0.0005,24199,,,
,0.0005,24249,,,
,0.0005,24299,,,
,0.0005,24349,,,
,0.0005,24399,,,
,0.0005,24449,,,
,0.0005,24499,,,
,0.0005,24549,,,
,0.0005,24599,,,
,0.0005,24649,,,
,0.0005,24699,,,
,0.0005,24749,,,
,0.0005,24799,,,
,0.0005,24849,,,
,0.0005,24899,,,
,0.0005,24949,,,
,0.0005,24999,,,
19,,24999,,,50.691898345947266
19,,24999,,31.603652954101562,
,0.0005,25049,,,
,0.0005,25099,,,
,0.0005,25149,,,
,0.0005,25199,,,
,0.0005,25249,,,
,0.0005,25299,,,
,0.0005,25349,,,
,0.0005,25399,,,
,0.0005,25449,,,
,0.0005,25499,,,
,0.0005,25549,,,
,0.0005,25599,,,
,0.0005,25649,,,
,0.0005,25699,,,
,0.0005,25749,,,
,0.0005,25799,,,
,0.0005,25849,,,
,0.0005,25899,,,
,0.0005,25949,,,
,0.0005,25999,,,
,0.0005,26049,,,
,0.0005,26099,,,
,0.0005,26149,,,
,0.0005,26199,,,
,0.0005,26249,,,
20,,26249,,,51.19264602661133
20,,26249,,31.414459228515625,
,0.0005,26299,,,
,0.0005,26349,,,
,0.0005,26399,,,
,0.0005,26449,,,
,0.0005,26499,,,
,0.0005,26549,,,
,0.0005,26599,,,
,0.0005,26649,,,
,0.0005,26699,,,
,0.0005,26749,,,
,0.0005,26799,,,
,0.0005,26849,,,
,0.0005,26899,,,
,0.0005,26949,,,
,0.0005,26999,,,
,0.0005,27049,,,
,0.0005,27099,,,
,0.0005,27149,,,
,0.0005,27199,,,
,0.0005,27249,,,
,0.0005,27299,,,
,0.0005,27349,,,
,0.0005,27399,,,
,0.0005,27449,,,
,0.0005,27499,,,
21,,27499,,,37.481929779052734
21,,27499,,31.267072677612305,
,0.0005,27549,,,
,0.0005,27599,,,
,0.0005,27649,,,
,0.0005,27699,,,
,0.0005,27749,,,
,0.0005,27799,,,
,0.0005,27849,,,
,0.0005,27899,,,
,0.0005,27949,,,
,0.0005,27999,,,
,0.0005,28049,,,
,0.0005,28099,,,
,0.0005,28149,,,
,0.0005,28199,,,
,0.0005,28249,,,
,0.0005,28299,,,
,0.0005,28349,,,
,0.0005,28399,,,
,0.0005,28449,,,
,0.0005,28499,,,
,0.0005,28549,,,
,0.0005,28599,,,
,0.0005,28649,,,
,0.0005,28699,,,
,0.0005,28749,,,
22,,28749,,,54.431392669677734
22,,28749,,31.000425338745117,
,0.0005,28799,,,
,0.0005,28849,,,
,0.0005,28899,,,
,0.0005,28949,,,
,0.0005,28999,,,
,0.0005,29049,,,
,0.0005,29099,,,
,0.0005,29149,,,
,0.0005,29199,,,
,0.0005,29249,,,
,0.0005,29299,,,
,0.0005,29349,,,
,0.0005,29399,,,
,0.0005,29449,,,
,0.0005,29499,,,
,0.0005,29549,,,
,0.0005,29599,,,
,0.0005,29649,,,
,0.0005,29699,,,
,0.0005,29749,,,
,0.0005,29799,,,
,0.0005,29849,,,
,0.0005,29899,,,
,0.0005,29949,,,
,0.0005,29999,,,
23,,29999,,,47.7519416809082
23,,29999,,31.147836685180664,
,0.0005,30049,,,
,0.0005,30099,,,
,0.0005,30149,,,
,0.0005,30199,,,
,0.0005,30249,,,
,0.0005,30299,,,
,0.0005,30349,,,
,0.0005,30399,,,
,0.0005,30449,,,
,0.0005,30499,,,
,0.0005,30549,,,
,0.0005,30599,,,
,0.0005,30649,,,
,0.0005,30699,,,
,0.0005,30749,,,
,0.0005,30799,,,
,0.0005,30849,,,
,0.0005,30899,,,
,0.0005,30949,,,
,0.0005,30999,,,
,0.0005,31049,,,
,0.0005,31099,,,
,0.0005,31149,,,
,0.0005,31199,,,
,0.0005,31249,,,
24,,31249,,,52.141239166259766
24,,31249,,31.041427612304688,
,0.0005,31299,,,
,0.0005,31349,,,
,0.0005,31399,,,
,0.0005,31449,,,
,0.0005,31499,,,
,0.0005,31549,,,
,0.0005,31599,,,
,0.0005,31649,,,
,0.0005,31699,,,
,0.0005,31749,,,
,0.0005,31799,,,
,0.0005,31849,,,
,0.0005,31899,,,
,0.0005,31949,,,
,0.0005,31999,,,
,0.0005,32049,,,
,0.0005,32099,,,
,0.0005,32149,,,
,0.0005,32199,,,
,0.0005,32249,,,
,0.0005,32299,,,
,0.0005,32349,,,
,0.0005,32399,,,
,0.0005,32449,,,
,0.0005,32499,,,
25,,32499,,,37.832176208496094
25,,32499,,30.915061950683594,
,0.0005,32549,,,
,0.0005,32599,,,
,0.0005,32649,,,
,0.0005,32699,,,
,0.0005,32749,,,
,0.0005,32799,,,
,0.0005,32849,,,
,0.0005,32899,,,
,0.0005,32949,,,
,0.0005,32999,,,
,0.0005,33049,,,
,0.0005,33099,,,
,0.0005,33149,,,
,0.0005,33199,,,
,0.0005,33249,,,
,0.0005,33299,,,
,0.0005,33349,,,
,0.0005,33399,,,
,0.0005,33449,,,
,0.0005,33499,,,
,0.0005,33549,,,
,0.0005,33599,,,
,0.0005,33649,,,
,0.0005,33699,,,
,0.0005,33749,,,
26,,33749,,,39.689674377441406
26,,33749,,30.698171615600586,
,0.0005,33799,,,
,0.0005,33849,,,
,0.0005,33899,,,
,0.0005,33949,,,
,0.0005,33999,,,
,0.0005,34049,,,
,0.0005,34099,,,
,0.0005,34149,,,
,0.0005,34199,,,
,0.0005,34249,,,
,0.0005,34299,,,
,0.0005,34349,,,
,0.0005,34399,,,
,0.0005,34449,,,
,0.0005,34499,,,
,0.0005,34549,,,
,0.0005,34599,,,
,0.0005,34649,,,
,0.0005,34699,,,
,0.0005,34749,,,
,0.0005,34799,,,
,0.0005,34849,,,
,0.0005,34899,,,
,0.0005,34949,,,
,0.0005,34999,,,
27,,34999,,,37.83143615722656
27,,34999,,30.667612075805664,
,0.0005,35049,,,
,0.0005,35099,,,
,0.0005,35149,,,
,0.0005,35199,,,
,0.0005,35249,,,
,0.0005,35299,,,
,0.0005,35349,,,
,0.0005,35399,,,
,0.0005,35449,,,
,0.0005,35499,,,
,0.0005,35549,,,
,0.0005,35599,,,
,0.0005,35649,,,
,0.0005,35699,,,
,0.0005,35749,,,
,0.0005,35799,,,
,0.0005,35849,,,
,0.0005,35899,,,
,0.0005,35949,,,
,0.0005,35999,,,
,0.0005,36049,,,
,0.0005,36099,,,
,0.0005,36149,,,
,0.0005,36199,,,
,0.0005,36249,,,
28,,36249,,,49.22227478027344
28,,36249,,30.797183990478516,
,0.0005,36299,,,
,0.0005,36349,,,
,0.0005,36399,,,
,0.0005,36449,,,
,0.0005,36499,,,
,0.0005,36549,,,
,0.0005,36599,,,
,0.0005,36649,,,
,0.0005,36699,,,
,0.0005,36749,,,
,0.0005,36799,,,
,0.0005,36849,,,
,0.0005,36899,,,
,0.0005,36949,,,
,0.0005,36999,,,
,0.0005,37049,,,
,0.0005,37099,,,
,0.0005,37149,,,
,0.0005,37199,,,
,0.0005,37249,,,
,0.0005,37299,,,
,0.0005,37349,,,
,0.0005,37399,,,
,0.0005,37449,,,
,0.0005,37499,,,
29,,37499,,,48.46881103515625
29,,37499,,30.65201187133789,
,0.0005,37549,,,
,0.0005,37599,,,
,0.0005,37649,,,
,0.0005,37699,,,
,0.0005,37749,,,
,0.0005,37799,,,
,0.0005,37849,,,
,0.0005,37899,,,
,0.0005,37949,,,
,0.0005,37999,,,
,0.0005,38049,,,
,0.0005,38099,,,
,0.0005,38149,,,
,0.0005,38199,,,
,0.0005,38249,,,
,0.0005,38299,,,
,0.0005,38349,,,
,0.0005,38399,,,
,0.0005,38449,,,
,0.0005,38499,,,
,0.0005,38549,,,
,0.0005,38599,,,
,0.0005,38649,,,
,0.0005,38699,,,
,0.0005,38749,,,
30,,38749,,,50.093379974365234
30,,38749,,30.634183883666992,
,0.0005,38799,,,
,0.0005,38849,,,
,0.0005,38899,,,
,0.0005,38949,,,
,0.0005,38999,,,
,0.0005,39049,,,
,0.0005,39099,,,
,0.0005,39149,,,
,0.0005,39199,,,
,0.0005,39249,,,
,0.0005,39299,,,
,0.0005,39349,,,
,0.0005,39399,,,
,0.0005,39449,,,
,0.0005,39499,,,
,0.0005,39549,,,
,0.0005,39599,,,
,0.0005,39649,,,
,0.0005,39699,,,
,0.0005,39749,,,
,0.0005,39799,,,
,0.0005,39849,,,
,0.0005,39899,,,
,0.0005,39949,,,
,0.0005,39999,,,
31,,39999,,,36.496524810791016
31,,39999,,30.467559814453125,
,0.0005,40049,,,
,0.0005,40099,,,
,0.0005,40149,,,
,0.0005,40199,,,
,0.0005,40249,,,
,0.0005,40299,,,
,0.0005,40349,,,
,0.0005,40399,,,
,0.0005,40449,,,
,0.0005,40499,,,
,0.0005,40549,,,
,0.0005,40599,,,
,0.0005,40649,,,
,0.0005,40699,,,
,0.0005,40749,,,
,0.0005,40799,,,
,0.0005,40849,,,
,0.0005,40899,,,
,0.0005,40949,,,
,0.0005,40999,,,
,0.0005,41049,,,
,0.0005,41099,,,
,0.0005,41149,,,
,0.0005,41199,,,
,0.0005,41249,,,
32,,41249,,,61.81386184692383
32,,41249,,30.40859031677246,
,0.0005,41299,,,
,0.0005,41349,,,
,0.0005,41399,,,
,0.0005,41449,,,
,0.0005,41499,,,
,0.0005,41549,,,
,0.0005,41599,,,
,0.0005,41649,,,
,0.0005,41699,,,
,0.0005,41749,,,
,0.0005,41799,,,
,0.0005,41849,,,
,0.0005,41899,,,
,0.0005,41949,,,
,0.0005,41999,,,
,0.0005,42049,,,
,0.0005,42099,,,
,0.0005,42149,,,
,0.0005,42199,,,
,0.0005,42249,,,
,0.0005,42299,,,
,0.0005,42349,,,
,0.0005,42399,,,
,0.0005,42449,,,
,0.0005,42499,,,
33,,42499,,,66.44114685058594
33,,42499,,30.50705909729004,
,0.0005,42549,,,
,0.0005,42599,,,
,0.0005,42649,,,
,0.0005,42699,,,
,0.0005,42749,,,
,0.0005,42799,,,
,0.0005,42849,,,
,0.0005,42899,,,
,0.0005,42949,,,
,0.0005,42999,,,
,0.0005,43049,,,
,0.0005,43099,,,
,0.0005,43149,,,
,0.0005,43199,,,
,0.0005,43249,,,
,0.0005,43299,,,
,0.0005,43349,,,
,0.0005,43399,,,
,0.0005,43449,,,
,0.0005,43499,,,
,0.0005,43549,,,
,0.0005,43599,,,
,0.0005,43649,,,
,0.0005,43699,,,
,0.0005,43749,,,
34,,43749,,,42.04909133911133
34,,43749,,30.22264289855957,
,0.0005,43799,,,
,0.0005,43849,,,
,0.0005,43899,,,
,0.0005,43949,,,
,0.0005,43999,,,
,0.0005,44049,,,
,0.0005,44099,,,
,0.0005,44149,,,
,0.0005,44199,,,
,0.0005,44249,,,
,0.0005,44299,,,
,0.0005,44349,,,
,0.0005,44399,,,
,0.0005,44449,,,
,0.0005,44499,,,
,0.0005,44549,,,
,0.0005,44599,,,
,0.0005,44649,,,
,0.0005,44699,,,
,0.0005,44749,,,
,0.0005,44799,,,
,0.0005,44849,,,
,0.0005,44899,,,
,0.0005,44949,,,
,0.0005,44999,,,
35,,44999,,,36.48359298706055
35,,44999,,30.207477569580078,
,0.0005,45049,,,
,0.0005,45099,,,
,0.0005,45149,,,
,0.0005,45199,,,
,0.0005,45249,,,
,0.0005,45299,,,
,0.0005,45349,,,
,0.0005,45399,,,
,0.0005,45449,,,
,0.0005,45499,,,
,0.0005,45549,,,
,0.0005,45599,,,
,0.0005,45649,,,
,0.0005,45699,,,
,0.0005,45749,,,
,0.0005,45799,,,
,0.0005,45849,,,
,0.0005,45899,,,
,0.0005,45949,,,
,0.0005,45999,,,
,0.0005,46049,,,
,0.0005,46099,,,
,0.0005,46149,,,
,0.0005,46199,,,
,0.0005,46249,,,
36,,46249,,,50.84966278076172
36,,46249,,30.17266273498535,
,0.0005,46299,,,
,0.0005,46349,,,
,0.0005,46399,,,
,0.0005,46449,,,
,0.0005,46499,,,
,0.0005,46549,,,
,0.0005,46599,,,
,0.0005,46649,,,
,0.0005,46699,,,
,0.0005,46749,,,
,0.0005,46799,,,
,0.0005,46849,,,
,0.0005,46899,,,
,0.0005,46949,,,
,0.0005,46999,,,
,0.0005,47049,,,
,0.0005,47099,,,
,0.0005,47149,,,
,0.0005,47199,,,
,0.0005,47249,,,
,0.0005,47299,,,
,0.0005,47349,,,
,0.0005,47399,,,
,0.0005,47449,,,
,0.0005,47499,,,
37,,47499,,,51.10789489746094
37,,47499,,30.126611709594727,
,0.0005,47549,,,
,0.0005,47599,,,
,0.0005,47649,,,
,0.0005,47699,,,
,0.0005,47749,,,
,0.0005,47799,,,
,0.0005,47849,,,
,0.0005,47899,,,
,0.0005,47949,,,
,0.0005,47999,,,
,0.0005,48049,,,
,0.0005,48099,,,
,0.0005,48149,,,
,0.0005,48199,,,
,0.0005,48249,,,
,0.0005,48299,,,
,0.0005,48349,,,
,0.0005,48399,,,
,0.0005,48449,,,
,0.0005,48499,,,
,0.0005,48549,,,
,0.0005,48599,,,
,0.0005,48649,,,
,0.0005,48699,,,
,0.0005,48749,,,
38,,48749,,,41.26103210449219
38,,48749,,30.05577278137207,
,0.0005,48799,,,
,0.0005,48849,,,
,0.0005,48899,,,
,0.0005,48949,,,
,0.0005,48999,,,
,0.0005,49049,,,
,0.0005,49099,,,
,0.0005,49149,,,
,0.0005,49199,,,
,0.0005,49249,,,
,0.0005,49299,,,
,0.0005,49349,,,
,0.0005,49399,,,
,0.0005,49449,,,
,0.0005,49499,,,
,0.0005,49549,,,
,0.0005,49599,,,
,0.0005,49649,,,
,0.0005,49699,,,
,0.0005,49749,,,
,0.0005,49799,,,
,0.0005,49849,,,
,0.0005,49899,,,
,0.0005,49949,,,
,0.0005,49999,,,
39,,49999,,,44.57655715942383
39,,49999,,30.158164978027344,
,0.0005,50049,,,
,0.0005,50099,,,
,0.0005,50149,,,
,0.0005,50199,,,
,0.0005,50249,,,
,0.0005,50299,,,
,0.0005,50349,,,
,0.0005,50399,,,
,0.0005,50449,,,
,0.0005,50499,,,
,0.0005,50549,,,
,0.0005,50599,,,
,0.0005,50649,,,
,0.0005,50699,,,
,0.0005,50749,,,
,0.0005,50799,,,
,0.0005,50849,,,
,0.0005,50899,,,
,0.0005,50949,,,
,0.0005,50999,,,
,0.0005,51049,,,
,0.0005,51099,,,
,0.0005,51149,,,
,0.0005,51199,,,
,0.0005,51249,,,
40,,51249,,,50.68878936767578
40,,51249,,30.07025718688965,
,0.0005,51299,,,
,0.0005,51349,,,
,0.0005,51399,,,
,0.0005,51449,,,
,0.0005,51499,,,
,0.0005,51549,,,
,0.0005,51599,,,
,0.0005,51649,,,
,0.0005,51699,,,
,0.0005,51749,,,
,0.0005,51799,,,
,0.0005,51849,,,
,0.0005,51899,,,
,0.0005,51949,,,
,0.0005,51999,,,
,0.0005,52049,,,
,0.0005,52099,,,
,0.0005,52149,,,
,0.0005,52199,,,
,0.0005,52249,,,
,0.0005,52299,,,
,0.0005,52349,,,
,0.0005,52399,,,
,0.0005,52449,,,
,0.0005,52499,,,
41,,52499,,,43.803409576416016
41,,52499,,29.96304702758789,
,0.0005,52549,,,
