epoch,lr-Adam,step,test_loss,train_loss,val_loss
,0.001,7299,,,
,0.001,7349,,,
,0.001,7399,,,
,0.001,7449,,,
,0.001,7499,,,
,0.001,7549,,,
,0.001,7599,,,
,0.001,7649,,,
,0.001,7699,,,
,0.001,7749,,,
,0.001,7799,,,
,0.001,7849,,,
,0.001,7899,,,
,0.001,7949,,,
,0.001,7999,,,
7,,7999,,,46.92127227783203
7,,7999,,29.61220932006836,
,0.001,8049,,,
,0.001,8099,,,
,0.001,8149,,,
,0.001,8199,,,
,0.001,8249,,,
,0.001,8299,,,
,0.001,8349,,,
,0.001,8399,,,
,0.001,8449,,,
,0.001,8499,,,
,0.001,8549,,,
,0.001,8599,,,
,0.001,8649,,,
,0.001,8699,,,
,0.001,8749,,,
,0.001,8799,,,
,0.001,8849,,,
,0.001,8899,,,
,0.001,8949,,,
,0.001,8999,,,
8,,8999,,,45.82910919189453
8,,8999,,28.87793731689453,
,0.001,9049,,,
,0.001,9099,,,
,0.001,9149,,,
,0.001,9199,,,
,0.001,9249,,,
,0.001,9299,,,
,0.001,9349,,,
,0.001,9399,,,
,0.001,9449,,,
,0.001,9499,,,
,0.001,9549,,,
,0.001,9599,,,
,0.001,9649,,,
,0.001,9699,,,
,0.001,9749,,,
,0.001,9799,,,
,0.001,9849,,,
,0.001,9899,,,
,0.001,9949,,,
,0.001,9999,,,
9,,9999,,,44.71480941772461
9,,9999,,28.88450813293457,
,0.001,10049,,,
,0.001,10099,,,
,0.001,10149,,,
,0.001,10199,,,
,0.001,10249,,,
,0.001,10299,,,
,0.001,10349,,,
,0.001,10399,,,
,0.001,10449,,,
,0.001,10499,,,
,0.001,10549,,,
,0.001,10599,,,
,0.001,10649,,,
,0.001,10699,,,
,0.001,10749,,,
,0.001,10799,,,
,0.001,10849,,,
,0.001,10899,,,
,0.001,10949,,,
,0.001,10999,,,
10,,10999,,,60.139183044433594
10,,10999,,28.44474983215332,
,0.001,11049,,,
,0.001,11099,,,
,0.001,11149,,,
,0.001,11199,,,
,0.001,11249,,,
,0.001,11299,,,
,0.001,11349,,,
,0.001,11399,,,
,0.001,11449,,,
,0.001,11499,,,
,0.001,11549,,,
,0.001,11599,,,
,0.001,11649,,,
,0.001,11699,,,
,0.001,11749,,,
,0.001,11799,,,
,0.001,11849,,,
,0.001,11899,,,
,0.001,11949,,,
,0.001,11999,,,
11,,11999,,,44.52641296386719
11,,11999,,28.146108627319336,
,0.001,12049,,,
,0.001,12099,,,
,0.001,12149,,,
,0.001,12199,,,
,0.001,12249,,,
,0.001,12299,,,
,0.001,12349,,,
,0.001,12399,,,
,0.001,12449,,,
,0.001,12499,,,
,0.001,12549,,,
,0.001,12599,,,
,0.001,12649,,,
,0.001,12699,,,
,0.001,12749,,,
,0.001,12799,,,
,0.001,12849,,,
,0.001,12899,,,
,0.001,12949,,,
,0.001,12999,,,
12,,12999,,,39.893043518066406
12,,12999,,28.12840461730957,
,0.001,13049,,,
,0.001,13099,,,
,0.001,13149,,,
,0.001,13199,,,
,0.001,13249,,,
,0.001,13299,,,
,0.001,13349,,,
,0.001,13399,,,
,0.001,13449,,,
,0.001,13499,,,
,0.001,13549,,,
,0.001,13599,,,
,0.001,13649,,,
,0.001,13699,,,
,0.001,13749,,,
,0.001,13799,,,
,0.001,13849,,,
,0.001,13899,,,
,0.001,13949,,,
,0.001,13999,,,
13,,13999,,,46.98790740966797
13,,13999,,28.029743194580078,
,0.001,14049,,,
,0.001,14099,,,
,0.001,14149,,,
,0.001,14199,,,
,0.001,14249,,,
,0.001,14299,,,
,0.001,14349,,,
,0.001,14399,,,
,0.001,14449,,,
,0.001,14499,,,
,0.001,14549,,,
,0.001,14599,,,
,0.001,14649,,,
,0.001,14699,,,
,0.001,14749,,,
,0.001,14799,,,
,0.001,14849,,,
,0.001,14899,,,
,0.001,14949,,,
,0.001,14999,,,
14,,14999,,,46.378780364990234
14,,14999,,27.753957748413086,
15,,15000,46.378780364990234,,
