epoch,lr-Adam,step,test_loss,train_loss,val_loss
,0.01,61049,,,
,0.01,61099,,,
,0.01,61149,,,
,0.01,61199,,,
,0.01,61249,,,
,0.01,61299,,,
,0.01,61349,,,
,0.01,61399,,,
,0.01,61449,,,
,0.01,61499,,,
,0.01,61549,,,
,0.01,61599,,,
,0.01,61649,,,
,0.01,61699,,,
,0.01,61749,,,
,0.01,61799,,,
,0.01,61849,,,
,0.01,61899,,,
,0.01,61949,,,
,0.01,61999,,,
,0.01,62049,,,
,0.01,62099,,,
,0.01,62149,,,
,0.01,62199,,,
,0.01,62249,,,
,0.01,62299,,,
,0.01,62349,,,
,0.01,62399,,,
,0.01,62449,,,
,0.01,62499,,,
,0.01,62549,,,
,0.01,62599,,,
,0.01,62649,,,
,0.01,62699,,,
,0.01,62749,,,
,0.01,62799,,,
,0.01,62849,,,
,0.01,62899,,,
,0.01,62949,,,
,0.01,62999,,,
,0.01,63049,,,
,0.01,63099,,,
,0.01,63149,,,
17,,63179,,,25.086820602416992
17,,63179,,24.969219207763672,
,0.01,63199,,,
,0.01,63249,,,
,0.01,63299,,,
,0.01,63349,,,
,0.01,63399,,,
,0.01,63449,,,
,0.01,63499,,,
,0.01,63549,,,
,0.01,63599,,,
,0.01,63649,,,
,0.01,63699,,,
,0.01,63749,,,
,0.01,63799,,,
,0.01,63849,,,
,0.01,63899,,,
,0.01,63949,,,
,0.01,63999,,,
,0.01,64049,,,
,0.01,64099,,,
,0.01,64149,,,
,0.01,64199,,,
,0.01,64249,,,
,0.01,64299,,,
,0.01,64349,,,
,0.01,64399,,,
,0.01,64449,,,
,0.01,64499,,,
,0.01,64549,,,
,0.01,64599,,,
,0.01,64649,,,
,0.01,64699,,,
,0.01,64749,,,
,0.01,64799,,,
,0.01,64849,,,
,0.01,64899,,,
,0.01,64949,,,
,0.01,64999,,,
,0.01,65049,,,
,0.01,65099,,,
,0.01,65149,,,
,0.01,65199,,,
,0.01,65249,,,
,0.01,65299,,,
,0.01,65349,,,
,0.01,65399,,,
,0.01,65449,,,
,0.01,65499,,,
,0.01,65549,,,
,0.01,65599,,,
,0.01,65649,,,
,0.01,65699,,,
,0.01,65749,,,
,0.01,65799,,,
,0.01,65849,,,
,0.01,65899,,,
,0.01,65949,,,
,0.01,65999,,,
,0.01,66049,,,
,0.01,66099,,,
,0.01,66149,,,
,0.01,66199,,,
,0.01,66249,,,
,0.01,66299,,,
,0.01,66349,,,
,0.01,66399,,,
,0.01,66449,,,
,0.01,66499,,,
,0.01,66549,,,
,0.01,66599,,,
,0.01,66649,,,
18,,66689,,,25.21837043762207
18,,66689,,24.966033935546875,
,0.01,66699,,,
,0.01,66749,,,
,0.01,66799,,,
,0.01,66849,,,
,0.01,66899,,,
,0.01,66949,,,
,0.01,66999,,,
,0.01,67049,,,
,0.01,67099,,,
,0.01,67149,,,
,0.01,67199,,,
,0.01,67249,,,
,0.01,67299,,,
,0.01,67349,,,
,0.01,67399,,,
,0.01,67449,,,
,0.01,67499,,,
,0.01,67549,,,
,0.01,67599,,,
,0.01,67649,,,
,0.01,67699,,,
,0.01,67749,,,
,0.01,67799,,,
,0.01,67849,,,
,0.01,67899,,,
,0.01,67949,,,
,0.01,67999,,,
,0.01,68049,,,
,0.01,68099,,,
,0.01,68149,,,
,0.01,68199,,,
,0.01,68249,,,
,0.01,68299,,,
,0.01,68349,,,
,0.01,68399,,,
,0.01,68449,,,
,0.01,68499,,,
,0.01,68549,,,
,0.01,68599,,,
,0.01,68649,,,
,0.01,68699,,,
,0.01,68749,,,
,0.01,68799,,,
,0.01,68849,,,
,0.01,68899,,,
,0.01,68949,,,
,0.01,68999,,,
,0.01,69049,,,
,0.01,69099,,,
,0.01,69149,,,
,0.01,69199,,,
,0.01,69249,,,
,0.01,69299,,,
,0.01,69349,,,
,0.01,69399,,,
,0.01,69449,,,
,0.01,69499,,,
,0.01,69549,,,
,0.01,69599,,,
,0.01,69649,,,
,0.01,69699,,,
,0.01,69749,,,
,0.01,69799,,,
,0.01,69849,,,
,0.01,69899,,,
,0.01,69949,,,
,0.01,69999,,,
,0.01,70049,,,
,0.01,70099,,,
,0.01,70149,,,
,0.01,70199,,,
19,,70199,,,24.75655746459961
19,,70199,,24.99116325378418,
,0.01,70249,,,
,0.01,70299,,,
,0.01,70349,,,
,0.01,70399,,,
,0.01,70449,,,
,0.01,70499,,,
,0.01,70549,,,
,0.01,70599,,,
,0.01,70649,,,
,0.01,70699,,,
,0.01,70749,,,
,0.01,70799,,,
,0.01,70849,,,
,0.01,70899,,,
,0.01,70949,,,
,0.01,70999,,,
,0.01,71049,,,
,0.01,71099,,,
,0.01,71149,,,
,0.01,71199,,,
,0.01,71249,,,
,0.01,71299,,,
,0.01,71349,,,
,0.01,71399,,,
,0.01,71449,,,
,0.01,71499,,,
,0.01,71549,,,
,0.01,71599,,,
,0.01,71649,,,
,0.01,71699,,,
,0.01,71749,,,
,0.01,71799,,,
,0.01,71849,,,
,0.01,71899,,,
,0.01,71949,,,
,0.01,71999,,,
,0.01,72049,,,
,0.01,72099,,,
,0.01,72149,,,
,0.01,72199,,,
,0.01,72249,,,
,0.01,72299,,,
,0.01,72349,,,
,0.01,72399,,,
,0.01,72449,,,
,0.01,72499,,,
,0.01,72549,,,
,0.01,72599,,,
,0.01,72649,,,
,0.01,72699,,,
,0.01,72749,,,
,0.01,72799,,,
,0.01,72849,,,
,0.01,72899,,,
,0.01,72949,,,
,0.01,72999,,,
,0.01,73049,,,
,0.01,73099,,,
,0.01,73149,,,
,0.01,73199,,,
,0.01,73249,,,
,0.01,73299,,,
,0.01,73349,,,
,0.01,73399,,,
,0.01,73449,,,
,0.01,73499,,,
,0.01,73549,,,
,0.01,73599,,,
,0.01,73649,,,
,0.01,73699,,,
20,,73709,,,25.349567413330078
20,,73709,,24.884010314941406,
,0.01,73749,,,
,0.01,73799,,,
,0.01,73849,,,
,0.01,73899,,,
,0.01,73949,,,
,0.01,73999,,,
,0.01,74049,,,
,0.01,74099,,,
,0.01,74149,,,
,0.01,74199,,,
,0.01,74249,,,
,0.01,74299,,,
,0.01,74349,,,
,0.01,74399,,,
,0.01,74449,,,
,0.01,74499,,,
,0.01,74549,,,
,0.01,74599,,,
,0.01,74649,,,
,0.01,74699,,,
,0.01,74749,,,
,0.01,74799,,,
,0.01,74849,,,
,0.01,74899,,,
,0.01,74949,,,
,0.01,74999,,,
,0.01,75049,,,
,0.01,75099,,,
,0.01,75149,,,
,0.01,75199,,,
,0.01,75249,,,
,0.01,75299,,,
,0.01,75349,,,
,0.01,75399,,,
,0.01,75449,,,
,0.01,75499,,,
,0.01,75549,,,
,0.01,75599,,,
,0.01,75649,,,
,0.01,75699,,,
,0.01,75749,,,
,0.01,75799,,,
,0.01,75849,,,
,0.01,75899,,,
,0.01,75949,,,
,0.01,75999,,,
,0.01,76049,,,
,0.01,76099,,,
,0.01,76149,,,
,0.01,76199,,,
,0.01,76249,,,
,0.01,76299,,,
,0.01,76349,,,
,0.01,76399,,,
,0.01,76449,,,
,0.01,76499,,,
,0.01,76549,,,
,0.01,76599,,,
,0.01,76649,,,
,0.01,76699,,,
,0.01,76749,,,
,0.01,76799,,,
,0.01,76849,,,
,0.01,76899,,,
,0.01,76949,,,
,0.01,76999,,,
,0.01,77049,,,
,0.01,77099,,,
,0.01,77149,,,
,0.01,77199,,,
21,,77219,,,25.17774200439453
21,,77219,,24.744422912597656,
,0.01,77249,,,
,0.01,77299,,,
,0.01,77349,,,
,0.01,77399,,,
,0.01,77449,,,
,0.01,77499,,,
,0.01,77549,,,
,0.01,77599,,,
,0.01,77649,,,
,0.01,77699,,,
,0.01,77749,,,
,0.01,77799,,,
,0.01,77849,,,
,0.01,77899,,,
,0.01,77949,,,
,0.01,77999,,,
,0.01,78049,,,
,0.01,78099,,,
,0.01,78149,,,
,0.01,78199,,,
,0.01,78249,,,
,0.01,78299,,,
,0.01,78349,,,
,0.01,78399,,,
,0.01,78449,,,
,0.01,78499,,,
,0.01,78549,,,
,0.01,78599,,,
,0.01,78649,,,
,0.01,78699,,,
,0.01,78749,,,
,0.01,78799,,,
,0.01,78849,,,
,0.01,78899,,,
,0.01,78949,,,
,0.01,78999,,,
,0.01,79049,,,
,0.01,79099,,,
,0.01,79149,,,
,0.01,79199,,,
,0.01,79249,,,
,0.01,79299,,,
,0.01,79349,,,
,0.01,79399,,,
,0.01,79449,,,
,0.01,79499,,,
,0.01,79549,,,
,0.01,79599,,,
,0.01,79649,,,
,0.01,79699,,,
,0.01,79749,,,
,0.01,79799,,,
,0.01,79849,,,
,0.01,79899,,,
,0.01,79949,,,
,0.01,79999,,,
,0.01,80049,,,
,0.01,80099,,,
,0.01,80149,,,
,0.01,80199,,,
,0.01,80249,,,
,0.01,80299,,,
,0.01,80349,,,
,0.01,80399,,,
,0.01,80449,,,
,0.01,80499,,,
,0.01,80549,,,
,0.01,80599,,,
,0.01,80649,,,
,0.01,80699,,,
22,,80729,,,25.43820571899414
22,,80729,,24.681289672851562,
,0.01,80749,,,
,0.01,80799,,,
,0.01,80849,,,
,0.01,80899,,,
,0.01,80949,,,
,0.01,80999,,,
,0.01,81049,,,
,0.01,81099,,,
,0.01,81149,,,
,0.01,81199,,,
,0.01,81249,,,
,0.01,81299,,,
,0.01,81349,,,
,0.01,81399,,,
,0.01,81449,,,
,0.01,81499,,,
,0.01,81549,,,
,0.01,81599,,,
,0.01,81649,,,
,0.01,81699,,,
,0.01,81749,,,
,0.01,81799,,,
,0.01,81849,,,
,0.01,81899,,,
,0.01,81949,,,
,0.01,81999,,,
,0.01,82049,,,
,0.01,82099,,,
,0.01,82149,,,
,0.01,82199,,,
,0.01,82249,,,
,0.01,82299,,,
,0.01,82349,,,
,0.01,82399,,,
,0.01,82449,,,
,0.01,82499,,,
,0.01,82549,,,
,0.01,82599,,,
,0.01,82649,,,
,0.01,82699,,,
,0.01,82749,,,
,0.01,82799,,,
,0.01,82849,,,
,0.01,82899,,,
,0.01,82949,,,
,0.01,82999,,,
,0.01,83049,,,
,0.01,83099,,,
,0.01,83149,,,
,0.01,83199,,,
,0.01,83249,,,
,0.01,83299,,,
,0.01,83349,,,
,0.01,83399,,,
,0.01,83449,,,
,0.01,83499,,,
,0.01,83549,,,
,0.01,83599,,,
,0.01,83649,,,
,0.01,83699,,,
,0.01,83749,,,
,0.01,83799,,,
,0.01,83849,,,
,0.01,83899,,,
,0.01,83949,,,
,0.01,83999,,,
,0.01,84049,,,
,0.01,84099,,,
,0.01,84149,,,
,0.01,84199,,,
23,,84239,,,25.8944091796875
23,,84239,,24.65687370300293,
,0.01,84249,,,
,0.01,84299,,,
,0.01,84349,,,
,0.01,84399,,,
,0.01,84449,,,
,0.01,84499,,,
,0.01,84549,,,
,0.01,84599,,,
,0.01,84649,,,
,0.01,84699,,,
,0.01,84749,,,
,0.01,84799,,,
,0.01,84849,,,
,0.01,84899,,,
,0.01,84949,,,
,0.01,84999,,,
,0.01,85049,,,
,0.01,85099,,,
,0.01,85149,,,
,0.01,85199,,,
,0.01,85249,,,
,0.01,85299,,,
,0.01,85349,,,
,0.01,85399,,,
,0.01,85449,,,
,0.01,85499,,,
,0.01,85549,,,
,0.01,85599,,,
,0.01,85649,,,
,0.01,85699,,,
,0.01,85749,,,
,0.01,85799,,,
,0.01,85849,,,
,0.01,85899,,,
,0.01,85949,,,
,0.01,85999,,,
,0.01,86049,,,
,0.01,86099,,,
,0.01,86149,,,
,0.01,86199,,,
,0.01,86249,,,
,0.01,86299,,,
,0.01,86349,,,
,0.01,86399,,,
,0.01,86449,,,
,0.01,86499,,,
,0.01,86549,,,
,0.01,86599,,,
,0.01,86649,,,
,0.01,86699,,,
,0.01,86749,,,
,0.01,86799,,,
,0.01,86849,,,
,0.01,86899,,,
,0.01,86949,,,
,0.01,86999,,,
,0.01,87049,,,
,0.01,87099,,,
,0.01,87149,,,
,0.01,87199,,,
,0.01,87249,,,
,0.01,87299,,,
,0.01,87349,,,
,0.01,87399,,,
,0.01,87449,,,
,0.01,87499,,,
,0.01,87549,,,
,0.01,87599,,,
,0.01,87649,,,
,0.01,87699,,,
,0.01,87749,,,
24,,87749,,,25.358484268188477
24,,87749,,24.6795654296875,
25,,87750,25.358482360839844,,
25,,87750,24.599626541137695,,
25,,87750,23.88592529296875,,
25,,87750,24.35138511657715,,
25,,87750,25.35848045349121,,
25,,87750,24.35138702392578,,
